SPEAKER_04 | 0:1:24.136 --> 0:1:24.305 |  Субтитрувальниця Оля Шор
SPEAKER_19 | 0:52:17.262 --> 0:52:34.880 |  Це все дурниця. Заповідь його батька вимагає, щоб його майбутня дружина була свідомою українкою, яка, так би мовити, впомпувала б йому більше українського духа. А такою помпою є така гарна і розумна дівчина, як ти. А якби не вдалося напомпувати того українського духа, то можна випомпувати з нього всі доляри.
SPEAKER_23 | 0:52:35.656 --> 0:52:40.347 |  Це також є причиною моєї відмови. Я хочу, аби він довжтя лечив на його доляри.
SPEAKER_19 | 0:52:41.377 --> 0:53:8.258 |  Ви, молоді загонисті, ентузіасти, мбійники, скільки вашого квіту припадає марно в боротьбі за ідеали, які у вашому понятті виглядають найкращими. А ви б послухали нас, старих практиків, які дивляться на світ не крізь ваші рожеві окуляри, а реальними очима міряють жорстоку дійсність і нахолодно обмірковують про і контра.
SPEAKER_26 | 0:53:10.64 --> 0:53:11.853 |  Отже, яке ваше право?
SPEAKER_19 | 0:53:12.427 --> 0:53:30.280 |  А хоч би й це, маючи такі великі гроші, ти могла б допомогти десяткам наших шкіл, багатьом культурним установам, а хоч би й цим нашим бідним гуцулам. Заспокойся, Тетяно, все буде добре. Послухай мене.
SPEAKER_26 | 0:53:30.955 --> 0:53:31.23 |  Субтитрувальниця Оля Шор
SPEAKER_19 | 0:53:31.23 --> 0:53:31.597 |  Дякую.
SPEAKER_26 | 0:53:31.951 --> 0:53:36.136 |  Бойко, пишіть мене на хвилину саму, я передумаю.
SPEAKER_19 | 0:53:36.592 --> 0:53:38.920 |  Добре, Ксенюк, я піду, а ти подумай.
SPEAKER_32 | 0:54:3.811 --> 0:54:4.435 |  Тичу.
SPEAKER_19 | 0:54:4.435 --> 0:54:5.195 |  Субтитрувальниця Оля Шор
SPEAKER_32 | 0:54:5.195 --> 0:54:5.971 |  Щось таке.
SPEAKER_19 | 0:54:5.971 --> 0:54:9.127 |  — Мерідес пропала. — Знаю.
SPEAKER_22 | 0:54:8.603 --> 0:54:9.42 |  Знаю.
SPEAKER_19 | 0:54:9.903 --> 0:54:11.489 |  Геленджей до поліції побігла.
SPEAKER_22 | 0:54:11.489 --> 0:54:11.506 |  Субтитрувальниця Оля Шор
SPEAKER_19 | 0:54:12.907 --> 0:54:12.923 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 0:54:12.923 --> 0:54:26.35 |  Ну, з поліцією вона мала трохи почекати. От чорт. Йду від біди.
SPEAKER_19 | 0:54:32.161 --> 0:54:38.894 |  Пані Глен, послухайте, вчора я бачив вашу дочку Мелі зі Семеном, як вони обоє тут розмовляли. Як вона з ним, то нема чого боятися.
SPEAKER_14 | 0:54:41.560 --> 0:54:48.277 |  Нема чого боятися, пане. Боятися треба і вам, і тим, хто порушує законодавство. Зрозуміло?
SPEAKER_29 | 0:54:58.705 --> 0:55:0.781 |  Де-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре-ре
SPEAKER_22 | 0:55:1.709 --> 0:55:4.493 |  Ей, дівчино, чого ти шукаєш?
SPEAKER_29 | 0:55:5.33 --> 0:55:7.42 |  А де десь моя овечка пропала?
SPEAKER_22 | 0:55:6.738 --> 0:55:7.818 |  Як то пропало?
SPEAKER_29 | 0:55:8.543 --> 0:55:17.318 |  Та я сиділа, себе під смиракою вишивала, а овечка паслася недалічку. А раптом дивлюся, нема моєї овечки. Та й боюся, би від мій дії десь не втру.
SPEAKER_22 | 0:55:18.500 --> 0:55:20.103 |  А тися, трохи кодомеда.
SPEAKER_29 | 0:55:20.812 --> 0:55:22.60 |  А я вас боюся?
SPEAKER_22 | 0:55:22.786 --> 0:55:23.782 |  Дякую за перегляд!
SPEAKER_29 | 0:55:26.347 --> 0:55:27.815 |  Дякую.
SPEAKER_31 | 0:55:27.815 --> 0:55:38.513 |  Хто його знає? А ви хто, пане Будите?
SPEAKER_22 | 0:55:38.665 --> 0:55:39.712 |  Дякую за перегляд!
SPEAKER_31 | 0:55:40.15 --> 0:55:42.884 |  А, то ви ті пани, що приїхали до нас жінитися?
SPEAKER_22 | 0:55:42.715 --> 0:55:44.403 |  Ну, а звідки тепер це знаєш?
SPEAKER_31 | 0:55:44.453 --> 0:55:46.57 |  Йой, та проти цього села вже говориш.
SPEAKER_22 | 0:55:46.57 --> 0:55:50.782 |  Мені цікаво, а що ти висиваєш?
SPEAKER_31 | 0:55:51.507 --> 0:55:52.925 |  А де сорочко, шо не видите?
SPEAKER_22 | 0:55:53.279 --> 0:55:55.591 |  Арнольд, а кому вона буде?
SPEAKER_31 | 0:55:56.519 --> 0:55:57.515 |  Комусь буде.
SPEAKER_22 | 0:55:57.953 --> 0:55:59.17 |  А може так мені?
SPEAKER_31 | 0:55:59.624 --> 0:56:1.362 |  Вам не, вам не пасує.
SPEAKER_22 | 0:56:1.8 --> 0:56:2.240 |  Як то не пасує?
SPEAKER_31 | 0:56:3.573 --> 0:56:5.935 |  А то Лейкені лише носить вишивані сурочки.
SPEAKER_22 | 0:56:5.969 --> 0:56:7.167 |  А хіба ж я не лезу?
SPEAKER_31 | 0:56:8.298 --> 0:56:8.315 |  Субтитрувальниця Оля Шор
SPEAKER_30 | 0:56:8.315 --> 0:56:8.973 |  Господи!
SPEAKER_31 | 0:56:8.973 --> 0:56:9.682 |  Дякую за перегляд!
SPEAKER_22 | 0:56:9.800 --> 0:56:10.897 |  Що ти смієшся?
SPEAKER_31 | 0:56:12.398 --> 0:56:17.647 |  Ну ви, пане, паробок чи жонатий? Паробок. Що ви, правду кажете?
SPEAKER_22 | 0:56:17.647 --> 0:56:18.710 |  Добре, що правда.
SPEAKER_31 | 0:56:17.663 --> 0:56:28.295 |  Дур, шо правда. То я, пане, дивлюся на вас та і вижу, що, ну, сивоведкий і підтоптаний трохи, дві ціківи сиві.
SPEAKER_22 | 0:56:28.548 --> 0:56:36.293 |  А це вона пусте, аби серце молоде. А ти поїхала за мною до Умерки?
SPEAKER_31 | 0:56:37.492 --> 0:56:39.297 |  Ви що, маєте там ґрунт і хату?
SPEAKER_22 | 0:56:40.445 --> 0:56:44.647 |  У самим Нью-Йорку має такий гімн, високий, в сорок поверх.
SPEAKER_31 | 0:56:45.608 --> 0:56:53.725 |  Йой, то шо, ви тако мусите високо драпатися по драбині, та? Нє, та то велике місто, я би там пропала.
SPEAKER_22 | 0:56:53.877 --> 0:56:55.312 |  У мене ще і ферма є.
SPEAKER_31 | 0:56:56.172 --> 0:56:58.703 |  Ну ферму я б воліла, бо я дівчина села.
SPEAKER_22 | 0:56:59.564 --> 0:57:13.132 |  То поїдемо на ферму, розведемо расові коровки, куплю багато овечок, ти будеш їх пасти, а я буду грати на терміті. А чого ти плачеш?
SPEAKER_31 | 0:57:15.798 --> 0:57:17.131 |  Тобі не такий туск взяв.
SPEAKER_22 | 0:57:17.637 --> 0:57:20.202 |  Моя овечко, моя дитячко.
SPEAKER_21 | 0:57:26.885 --> 0:57:37.685 |  Гей, пан, йой, ви думаєте, що дівка – то сливка? Що її можна тако матькати за всі боки, га?
SPEAKER_22 | 0:57:35.947 --> 0:57:35.963 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 0:57:35.963 --> 0:57:36.368 |  Субтитрувальниця Оля Шор
SPEAKER_21 | 0:57:38.208 --> 0:57:38.225 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 0:57:38.225 --> 0:57:47.573 |  Та я тільки подивляв народне мистецтво. Більше нічого. Якийсь дуже нервовий легін.
SPEAKER_21 | 0:57:50.493 --> 0:58:1.613 |  Пане, йдіть звідси раз-два, аби я більше вас того не видів коло неї, бо я не поважаю на ваш гонір. Та й ти, Марічко, собі міркуй, аби це мені був послідній раз.
SPEAKER_31 | 0:58:2.997 --> 0:58:9.933 |  Хіба я винна? Він мене посидив біля себе і зачав обіймати. Йорко, я не зволяла, я б і мені зволяла.
SPEAKER_21 | 0:58:9.950 --> 0:58:11.317 |  Та що він тобі казав, а?
SPEAKER_31 | 0:58:11.958 --> 0:58:14.590 |  Казав, що забере мене до Америки.
SPEAKER_21 | 0:58:15.130 --> 0:58:22.235 |  А ти намаєш. А то він з тих, що приїхали з Америки, га? І ти би поїхала.
SPEAKER_31 | 0:58:23.45 --> 0:58:24.935 |  Ну, а чого? Ні, а що, тут такі гаразді?
SPEAKER_21 | 0:58:25.660 --> 0:58:26.673 |  А мене збили шилом?
SPEAKER_31 | 0:58:27.668 --> 0:58:28.748 |  якийсь би лишило.
SPEAKER_21 | 0:58:29.761 --> 0:58:30.993 |  Ну, а то чого, а?
SPEAKER_31 | 0:58:32.393 --> 0:58:34.199 |  Ти не знаєш, як мене файно любити.
SPEAKER_21 | 0:58:35.195 --> 0:58:36.140 |  Я не знаю.
SPEAKER_36 | 0:58:43.649 --> 0:58:58.685 |  Ти не знаєш, мій миленький, як мене любити. Праву рученьку подати, ліво в обіймати. Праву рученьку подати, аби правду мати. Ліво в ручку в обіймати і поцілувати.
SPEAKER_43 | 0:58:58.685 --> 0:59:13.636 |  Ой, я знаю, моя мила, як любити маю, Обидвома рученьками за стан обіймаю, Рученьками обіймаю, губками цілую, Аж допоки своїм серцем того не почую.
SPEAKER_35 | 0:59:28.840 --> 0:59:43.758 |  Ой, нагорі гірниченька, до нині дивлюси, Рахують ми, хлопці, роки, що не віддаюси. Не рахуйте ви нам роки, але ж собі зуби, Як захочем, то до Дмитра ще й весілля буде.
SPEAKER_31 | 0:59:51.622 --> 0:59:52.752 |  Аж дух заперло.
SPEAKER_20 | 0:59:54.85 --> 1:0:2.523 |  А, видиш? Знаю. Ну шо, йдемо шукати твою овечку?
SPEAKER_25 | 1:0:12.7 --> 1:0:22.537 |  А я шукаю за вами, пану Ксеню, що вияснете вам цю злочесну сцену з тою артисткою. А справдка проста, вона сама мені кинулась на шею, аж однула її до того, напевно, на кохання.
SPEAKER_26 | 1:0:22.790 --> 1:0:26.198 |  Від ткіля ви можете мати таку певність. Хіба ви заглядали її у душу?
SPEAKER_25 | 1:0:26.401 --> 1:0:27.869 |  Це справа занадто очевидна.
SPEAKER_26 | 1:0:28.88 --> 1:0:32.324 |  Така сама очевидність може спідкати і мене. Ви так само можете подумати, хто я.
SPEAKER_25 | 1:0:31.953 --> 1:0:51.22 |  Ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні, ні,
SPEAKER_23 | 1:0:51.22 --> 1:0:51.764 |  Зов крові.
SPEAKER_25 | 1:0:51.983 --> 1:0:59.172 |  Може, але я вам завдячую, що ви мене навчили пізнати, куди я маю йти. Який чудовий цей наш край.
SPEAKER_26 | 1:0:59.645 --> 1:1:2.395 |  Віаро, я справді рада це від вас чути.
SPEAKER_25 | 1:1:2.615 --> 1:1:5.315 |  Я теж хотів би почути від вас відповідь на одне запитання.
SPEAKER_26 | 1:1:5.365 --> 1:1:7.205 |  Вибачте, я зараз маю їхати.
SPEAKER_25 | 1:1:7.272 --> 1:1:10.293 |  Ви навіть не вислухаєте мене. Така ваша відповідь.
SPEAKER_26 | 1:1:10.816 --> 1:1:21.937 |  Як я можу відповісти, якщо ви мене ні про що не запитували? Яро, сьогодні ввечері буде справжнє хуцульське свято. Зустрінемось біля ватру, я вислухаю ваші запитання.
SPEAKER_25 | 1:1:21.987 --> 1:1:23.168 |  І дасте мені відповідь?
SPEAKER_26 | 1:1:24.367 --> 1:1:24.569 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:1:24.569 --> 1:1:31.606 |  Моє серце ти взяла.
SPEAKER_05 | 1:1:30.458 --> 1:1:30.610 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:1:31.859 --> 1:1:42.237 |  Ох, на ласках, ох.
SPEAKER_22 | 1:1:44.718 --> 1:1:48.700 |  Зачекайте, крисуні, залишайтеся на свято.
SPEAKER_27 | 1:1:48.42 --> 1:1:52.25 |  На свято!
SPEAKER_05 | 1:2:9.102 --> 1:2:33.115 |  Послухайте, люди, тобі, що хочу казати. Я хочу про всіх хлопців співанку співати. Якби знала моя мамко, що хто може Дмитро, Ти б із мене щонеділі збирала хітро. Якби знала моя мамко, що може Міхайло,
SPEAKER_00 | 1:2:16.544 --> 1:2:32.660 |  Іванку співати, якби знала моя мамко, що то може Дмитро, Ти б з мене щонеділі збирала хітро, якби знала моя мамко, що може Міхайло.
SPEAKER_05 | 1:2:33.233 --> 1:3:26.457 |  Ти без мене сонеділі й збирала хайно. Субтитрувальниця Оля Шор
SPEAKER_30 | 1:3:16.889 --> 1:3:17.24 |  Дякую!
SPEAKER_22 | 1:3:17.24 --> 1:3:39.721 |  Якби знала моя мамко, що може Михайло, Ти б із мене щонеділі ізбирала байно. Якби знала моя мамко, що тамож Іванчик, Ти б із мене щонеділі пускала на данчі. Ну шо, Яр, надумався? Бачу, щось перемінилося. Готово. Забіксуємо узбік місцевим ритуалом. І до вінця.
SPEAKER_05 | 1:3:46.842 --> 1:3:46.893 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:3:46.893 --> 1:4:27.443 |  Знала моя мамко, що до вас не може. Ти без мене, їй сказала, горе не вороже. Поікувала Сусуленька, там колото вколо. А там хлопці усі фанні, найкраще Микола. Поікувала Сусуленька, там колото ворого. Ти нікого так не любив, як Юрчика того. Ти, Юрчико, іди спати, бо ти із тримався. Кріпете, вийди від мене, води мені вдасте. Дякую за перегляд!
SPEAKER_44 | 1:4:50.393 --> 1:4:51.457 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:4:51.457 --> 1:4:52.570 |  Ти вийшов.
SPEAKER_31 | 1:5:22.270 --> 1:5:22.996 |  До зустрічі!
SPEAKER_18 | 1:5:23.941 --> 1:5:29.307 |  Злодій, викордачувайся. Ти куди не йди? Не бійся, залишайся тут.
SPEAKER_27 | 1:5:37.897 --> 1:5:38.32 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:5:38.32 --> 1:5:38.977 |  Ухі!
SPEAKER_27 | 1:5:38.977 --> 1:5:39.331 |  Дякую!
SPEAKER_04 | 1:5:39.331 --> 1:5:39.365 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:5:39.972 --> 1:5:39.989 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:5:39.989 --> 1:5:40.23 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:5:40.23 --> 1:5:41.963 |  Дякую за перегляд!
SPEAKER_04 | 1:5:41.963 --> 1:5:43.938 |  Аааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааа
SPEAKER_27 | 1:6:36.588 --> 1:8:53.815 |  А у нас на полонині вручає русалка. А у нас в кожній ківчині ісова ямалка. Субтитрувальниця Оля Шор А у нас на полонині вручає русалка. А у нас в кужній дівчині лісова ямавка. А у нас на полонині вручає русанка. А у нас в кожній дівчині лісова ямавка. Субтитрувальниця Оля Шор Дякую за перегляд!
SPEAKER_21 | 1:9:6.185 --> 1:9:6.927 |  Дякую!
SPEAKER_37 | 1:9:35.969 --> 1:9:36.53 |  Дякую!
SPEAKER_27 | 1:10:9.196 --> 1:10:9.314 |  Субтитрувальниця Оля Шор
SPEAKER_16 | 1:10:15.68 --> 1:10:18.612 |  Спокійся, спокійся. Ви, я мать, недалюк.
SPEAKER_22 | 1:10:19.338 --> 1:10:21.970 |  Так. А чого ви бажаєте?
SPEAKER_16 | 1:10:21.970 --> 1:10:50.33 |  Зараз дізнаєтесь, а ви є я, рододолюб? Так, це моє ім'я. Гаразд, тоді ви м'я права, маю заарештувати вас обох. Це абсурд. Це гіба помилка. Це неможливо. Прошу. Тут чорне по білому. Я по-вашому не розумію. Тоді прочитайте ви.
SPEAKER_25 | 1:10:50.33 --> 1:10:50.152 |  Субтитрувальниця Оля Шор
SPEAKER_16 | 1:10:50.675 --> 1:10:50.759 |  Субтитрувальниця Оля Шор
SPEAKER_25 | 1:10:50.759 --> 1:10:57.3 |  повітове старство в Косові арештувати. Це офіційно.
SPEAKER_22 | 1:10:57.205 --> 1:11:0.513 |  Вони не мають права арештувати нас. Ми американські піддані.
SPEAKER_16 | 1:11:0.614 --> 1:11:7.347 |  Ви знаходитесь на нашій території і маєте підпорядковуватись нашим законам.
SPEAKER_22 | 1:11:7.347 --> 1:11:10.958 |  Стасис, як ви смієте, не подаються причини арештувати нас!
SPEAKER_44 | 1:11:18.350 --> 1:11:31.23 |  Субтитрувальниця Оля Шор
SPEAKER_16 | 1:11:32.963 --> 1:11:33.149 |  Дякую за перегляд!
SPEAKER_15 | 1:11:37.621 --> 1:11:37.638 |  Субтитрувальниця Оля Шор
SPEAKER_16 | 1:11:37.638 --> 1:11:37.756 |  Субтитрувальниця Оля Шор
SPEAKER_15 | 1:11:37.756 --> 1:11:38.178 |  Субтитрувальниця Оля Шор
SPEAKER_16 | 1:11:39.241 --> 1:11:39.258 |  Субтитрувальниця Оля Шор
SPEAKER_15 | 1:11:39.258 --> 1:11:39.983 |  Дякую.
SPEAKER_16 | 1:11:39.983 --> 1:11:40.0 |  Субтитрувальниця Оля Шор
SPEAKER_18 | 1:11:40.0 --> 1:11:43.544 |  Прошу пояснити, що тут відбувається? Та от викрадача увесь спіймав.
SPEAKER_43 | 1:12:0.824 --> 1:12:5.971 |  Чи мене не милять очі чоловіця мій?
SPEAKER_35 | 1:12:5.971 --> 1:12:15.117 |  Мирі, донько, знаєш, хто це батько тоє твій?
SPEAKER_27 | 1:12:15.117 --> 1:12:15.286 |  Субтитрувальниця Оля Шор
SPEAKER_35 | 1:12:15.286 --> 1:12:16.28 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:12:16.28 --> 1:12:17.885 |  Субтитрувальниця Оля Шор
SPEAKER_44 | 1:12:18.172 --> 1:12:39.569 |  Донечко моя, я вже не самотній буду, в мене є сім'я. От випадок, от випадок, споїлась така, що зустрілись батько й мати, її князочка, татка.
SPEAKER_27 | 1:12:39.569 --> 1:12:39.620 |  Субтитрувальниця Оля Шор
SPEAKER_44 | 1:12:39.620 --> 1:12:45.627 |  Донечко, я зустрів тебе
SPEAKER_27 | 1:12:45.627 --> 1:12:46.522 |  Субтитрувальниця Оля Шор
SPEAKER_44 | 1:12:46.522 --> 1:12:52.208 |  Донечко, я люблю тебе.
SPEAKER_27 | 1:12:48.884 --> 1:12:49.36 |  Дякую!
SPEAKER_16 | 1:12:49.36 --> 1:12:59.667 |  Я люблю тебе Гаразд, розберемось.
SPEAKER_28 | 1:13:7.143 --> 1:13:11.834 |  Яро, Майк, куди ви їх ведете? Відпустіть його, він тут ні до чого.
SPEAKER_16 | 1:13:11.260 --> 1:13:13.572 |  Розберемось і з ним, і з вашою заявою.
SPEAKER_28 | 1:13:13.960 --> 1:13:20.710 |  З якою? З якою заява? Мамо, це все через тебе?
SPEAKER_13 | 1:13:20.710 --> 1:13:22.60 |  Що я накоїла?
SPEAKER_27 | 1:13:26.178 --> 1:13:39.847 |  Когось шукаю вдень вночі, когось, кого люблю. За ним безпинно ходячо, я срібний сміх гублю.
SPEAKER_06 | 1:13:39.847 --> 1:13:49.27 |  Когось такого, що в ньому безсмисний життя і ціль Такого, що прогнавить внук злою
SPEAKER_27 | 1:13:49.27 --> 1:13:58.932 |  Субтитрувальниця Оля Шор
SPEAKER_00 | 1:13:58.223 --> 1:13:58.392 |  Дякую!
SPEAKER_04 | 1:13:58.392 --> 1:13:58.493 |  Дякую за перегляд!
SPEAKER_00 | 1:13:58.493 --> 1:13:58.628 |  Дякую!
SPEAKER_27 | 1:13:59.658 --> 1:14:26.33 |  Той, хто близько біля мене є. Та не знаю, чи він все те бачить, Чи вскакують сердець моє.
SPEAKER_35 | 1:14:26.33 --> 1:14:44.562 |  Не знаю, не найду, кого люблю нема. Лише доріженька ота, де він ходив було. Якась сумна тепер пуста, мов сонце там зайшла.
SPEAKER_27 | 1:14:44.562 --> 1:15:6.145 |  Ох, за ким, серденько, тужить, плаче той, хто близько біля мене є. То не знаю, чи він все те бачить, чи спокоїть серденько моє.
SPEAKER_42 | 1:15:19.308 --> 1:16:0.972 |  Так, Деделюк Михайло і Деделюк Ярослав, ви звинувачуєтеся в тому, що приїхали вербувати молодих дівчат до Америки. І незважаючи на те, що подану на вас скаргу було відкликано, позивником Майкл Деделюк і Ярослав Деделюк, громадяни Америки мають під налідом дістатися кордону і притнути його без права зворотнього в'їзду протягом п'яти років. Вам все зрозуміло? Абсолютне, пане суддя. Сідаєте. Так, переходимо до наступної справи.
SPEAKER_25 | 1:15:58.643 --> 1:16:3.284 |  Протремо у нас тиждень у звинувателі без слідства і доказів. Нічого не розуміємо.
SPEAKER_32 | 1:16:0.972 --> 1:16:1.23 |  Субтитрувальниця Оля Шор
SPEAKER_42 | 1:16:1.23 --> 1:16:1.40 |  Субтитрувальниця Оля Шор
SPEAKER_32 | 1:16:1.40 --> 1:16:1.73 |  Субтитрувальниця Оля Шор
SPEAKER_42 | 1:16:1.934 --> 1:16:1.951 |  Субтитрувальниця Оля Шор
SPEAKER_32 | 1:16:1.951 --> 1:16:3.740 |  Професор Зілинський.
SPEAKER_42 | 1:16:3.284 --> 1:16:3.773 |  Субтитрувальниця Оля Шор
SPEAKER_32 | 1:16:4.145 --> 1:16:12.228 |  А що тут розумієте? У кожному разі на твій спадок, на мою провізу, можна положити хрестик. Термін укладної слюби по заповіті твого батька спливає сьогодні.
SPEAKER_42 | 1:16:12.228 --> 1:16:12.413 |  Субтитрувальниця Оля Шор
SPEAKER_32 | 1:16:12.413 --> 1:16:12.481 |  Субтитрувальниця Оля Шор
SPEAKER_42 | 1:16:12.481 --> 1:16:15.687 |  а мінчитись у викраденій овець полонини.
SPEAKER_32 | 1:16:12.532 --> 1:16:12.903 |  Дякую.
SPEAKER_42 | 1:16:16.413 --> 1:16:26.487 |  Незважаючи на те, що свідки відмовились від своїх свідчень, суд постановляє, по-перше, ви повинні сплатити...
SPEAKER_25 | 1:16:25.863 --> 1:16:28.141 |  Ні, спадок і штрих провізій не в голові.
SPEAKER_42 | 1:16:26.572 --> 1:16:29.272 |  і що провізій не в голові.
SPEAKER_25 | 1:16:28.951 --> 1:16:30.419 |  Говорить щодо працяні.
SPEAKER_42 | 1:16:30.419 --> 1:16:32.90 |  Вона прийшла.
SPEAKER_25 | 1:16:31.280 --> 1:16:32.191 |  Вона прийшла.
SPEAKER_42 | 1:16:32.191 --> 1:16:32.765 |  Субтитрувальниця Оля Шор
SPEAKER_25 | 1:16:32.765 --> 1:16:34.756 |  Після того всього мене не хочуть бачити.
SPEAKER_42 | 1:16:35.414 --> 1:16:35.431 |  Субтитрувальниця Оля Шор
SPEAKER_25 | 1:16:35.431 --> 1:16:35.448 |  Субтитрувальниця Оля Шор
SPEAKER_42 | 1:16:35.448 --> 1:16:38.570 |  Емзу ще ні, а гарна дівчина була.
SPEAKER_25 | 1:16:35.465 --> 1:16:35.937 |  Автор проєкту Богдан Логвиненко
SPEAKER_22 | 1:16:37.51 --> 1:16:40.21 |  Гарна дівчина була. Таких комерцій точно немає.
SPEAKER_42 | 1:16:40.223 --> 1:16:50.568 |  По-друге, вказати місце, де ви переховували викрадених овець. Третє, повернути викрадених овець господарям.
SPEAKER_24 | 1:16:50.973 --> 1:17:2.228 |  По-перше, пане суддя, я категорично відкидаю звинувачення у викраденні овець. По-друге, я маю абсолютно науковий доказ.
SPEAKER_25 | 1:17:2.228 --> 1:17:9.738 |  Я мушу з нею побачитися і висказати їй усе. Я мушу мати їй запевнення, що вона мені вірить. Я маю знайти вихід, як це влаштовано.
SPEAKER_24 | 1:17:9.738 --> 1:17:48.27 |  Побереження популяції. Папіонібус коетус мантей. Ось, я вам зараз покажу. Раре ін симбіозіс максиміс синтіфік інвента. Нова перспективе ін теорія еволюсіоніс. І по-третє, пане суддя, яка теорично проти Повернення овець до завершення циклу народження метеликів.
SPEAKER_42 | 1:17:48.27 --> 1:17:58.793 |  Це небезпечно. Ви відмовляєтесь виконувати рішення суду? Категорично. То я вас заарештую.
SPEAKER_25 | 1:18:0.717 --> 1:18:1.628 |  Я теж не содний.
SPEAKER_42 | 1:18:2.590 --> 1:18:2.607 |  Субтитрувальниця Оля Шор
SPEAKER_25 | 1:18:2.607 --> 1:18:15.972 |  Усіх арештую. Зарештуйте мене, бо я нікуди не поїду. Я піду в буцигарню і буду чекати одного дня, коли до мене прийде моя Ксенія і скаже, Яро, я сгоден стати твоєю дружиною.
SPEAKER_26 | 1:18:16.630 --> 1:18:19.381 |  Яра, я згодна стати твоєю дружиною.
SPEAKER_25 | 1:18:20.562 --> 1:18:22.267 |  Ксаню, ти прийшла?
SPEAKER_26 | 1:18:22.537 --> 1:18:31.666 |  Укласти шлюб день у день не погодився жоден священник, тож я звернулася до американського консульства. І пан консул люб'язно погодився приїхати і вже сьогодні все юридично оформити.
SPEAKER_01 | 1:18:32.105 --> 1:18:39.40 |  Без церкви. Без церкви. Чудж, що ви маєте сказати про все це? Можемо мати слово в приватному, будь ласка?
SPEAKER_34 | 1:18:48.153 --> 1:18:51.207 |  Оксаню, ти згодна стати моєю дружиною?
SPEAKER_26 | 1:18:52.591 --> 1:18:52.861 |  Так.
SPEAKER_27 | 1:19:3.475 --> 1:19:35.622 |  О, Боже! Субтитрувальниця Оля Шор
SPEAKER_00 | 1:19:31.623 --> 1:19:34.154 |  Субтитрувальниця Оля Шор
