SPEAKER_14 | 0:0:39.265 --> 0:1:8.290 |  За даними розвідки, сьогодні в півночі всі перезбираються використати Буратіно. Ви всі розумієте, що це кінець. Тут не залишиться нічого. Здавати аеропорт наказу не було. Але, якщо хтось вирішить його покинути, я зрозумію. Мажор.
SPEAKER_06 | 1:14:45.406 --> 1:14:58.703 |  Стоять! Нерпи на свіжку! Там у штабі нарвують, кажуть, знову порушено парамир'я. От, бля, хамуха! І що робити з порушниками? Жорстоко карать. Плюс, плюс.
SPEAKER_23 | 1:14:59.463 --> 1:15:1.808 |  Друга чеша! Готово!
SPEAKER_04 | 1:15:46.207 --> 1:15:53.716 |  Ось вона, дивися! Це були! Твою мать, треба витягнути! Пішли, пішли, пішли!
SPEAKER_25 | 1:16:4.10 --> 1:16:5.39 |  Дякую за перегляд!
SPEAKER_23 | 1:16:5.39 --> 1:16:10.861 |  Суботи! Суботи! Працюймо!
SPEAKER_05 | 1:16:20.598 --> 1:16:20.918 |  Ромас!
SPEAKER_04 | 1:16:29.221 --> 1:16:34.98 |  Виложив в інтернет, що я такий герой, а ти мені музичку воду красиву підложив.
SPEAKER_27 | 1:16:35.26 --> 1:16:37.220 |  Держись, Субот!
SPEAKER_23 | 1:16:45.269 --> 1:16:48.172 |  Шевель, давай, іди, додай, додай, додай!
SPEAKER_04 | 1:16:57.622 --> 1:17:12.67 |  Головне, що селфі з тих зробити. Ага. І запостити. 23 тисячі лайків за пів години. Жінка відфрендила, потім зафрендила. Потім дзвонила, потім телефон розбила. Тепер дзвонить з подружки, але плаче.
SPEAKER_20 | 1:17:12.235 --> 1:17:18.445 |  Здорово, дитина, ось ти хто. Жінка ж хвилюється. Зато знаєш, який у нас секс по телефону після таких скандалів?
SPEAKER_17 | 1:17:18.698 --> 1:17:20.32 |  Так що, нам вийти, що лі?
SPEAKER_14 | 1:17:20.268 --> 1:17:33.245 |  Треба вивозити. Колі глибоко сидить, не дістанемо. Можем згубить. Плюс. Ажур, відведеш Соботу в Піски? Чому я?
SPEAKER_28 | 1:17:33.8 --> 1:17:33.734 |  Це наказ.
SPEAKER_04 | 1:17:37.632 --> 1:17:40.703 |  О, хлопці, ви чого? А ви мене взагалі врятували, хлопці?
SPEAKER_14 | 1:17:44.332 --> 1:17:48.415 |  Чому я? А що, ти боїшся? Не бійся, ти фартовий, в тебе вийде.
SPEAKER_10 | 1:17:48.989 --> 1:17:52.972 |  Серпень, ну що за розбор? Я не боюся і я не фартовий.
SPEAKER_14 | 1:17:54.203 --> 1:18:0.903 |  Мажор, це не розвиток, це наказ. В суботу треба терміново вивезти з аеропорту. Це питання життя і смерті, тобі ясно?
SPEAKER_21 | 1:18:1.122 --> 1:18:3.232 |  Сир, по ньому потрібно швидко оперувати.
SPEAKER_10 | 1:18:6.742 --> 1:18:23.26 |  Скажи, я справді так погано собі проявився? А що ти взяв? Всі залишаються. Чому я? Старий може вивезти в суботу, у нього внук народжується. Серпень? Я не втомився. Я знаю. Ти постійно підкреслюєш,
SPEAKER_14 | 1:18:23.26 --> 1:18:31.801 |  Ти дійсно не такий. Ти постійно порушуєш мої накази і тобі тут дійсно не місце. Ясно?
SPEAKER_10 | 1:18:33.826 --> 1:18:34.973 |  Звільнули достойних.
SPEAKER_14 | 1:18:35.58 --> 1:18:55.190 |  Давай. Ти знаєш, що таке Антон Єсінський? Чув його музику? Так. Говорять, міжнародною конкурсю. А я його під танки посилаю.
SPEAKER_04 | 1:18:56.675 --> 1:18:57.147 |  Сі!
SPEAKER_21 | 1:18:59.3 --> 1:19:1.602 |  Я підготую суботу до транспортування. Плюс.
SPEAKER_16 | 1:19:5.973 --> 1:19:13.94 |  Обов'язково їхати? Обов'язково. Чого ти переживаєш? Вилечишся, повернешся, ми тебе подивимось. Так, я повернусь.
SPEAKER_04 | 1:19:14.22 --> 1:19:17.161 |  Я її поверну. Чого хіра я залишився?
SPEAKER_21 | 1:19:24.907 --> 1:19:25.919 |  Нічого нормального.
SPEAKER_24 | 1:19:27.370 --> 1:19:34.323 |  Алло. Привіт, донечко. Привіт, санечко моє. І чого? Відпочиваємо. Ага. А в тебе як?
SPEAKER_08 | 1:19:35.555 --> 1:19:42.338 |  Віршик з російської мови? Ну, Пушкіна знаю. Оцей.
SPEAKER_24 | 1:19:43.300 --> 1:19:47.907 |  У лукомор'я дуб зелений, Золотая цепь на дубі том.
SPEAKER_14 | 1:19:54.134 --> 1:19:59.28 |  Йде направо – пісень заводить, налево – сказку говорить.
SPEAKER_08 | 1:20:1.795 --> 1:20:11.836 |  Алло, доченька? Алло, доченька?
SPEAKER_06 | 1:20:53.770 --> 1:21:38.624 |  Що, кіборги, слава Україні! Як? Донечка. Я на мужа.
SPEAKER_10 | 1:21:51.128 --> 1:22:2.300 |  Привіт, Соня. Ні, це не тато. Мама вдома? Поклечи її, будь ласка.
SPEAKER_04 | 1:23:9.108 --> 1:23:18.878 |  Ого, а можна б і другого водичка? Ну і давай сьогодні.
SPEAKER_01 | 1:23:20.127 --> 1:23:22.523 |  Ох, удачі!
SPEAKER_23 | 1:23:37.19 --> 1:23:37.559 |  Сука!
SPEAKER_11 | 1:23:46.267 --> 1:23:52.122 |  Підтримайся, Субата, підтримайся! Бляха!
SPEAKER_22 | 1:24:18.397 --> 1:24:19.72 |  Відкривай.
SPEAKER_21 | 1:24:33.820 --> 1:24:44.468 |  Здвук саджався? Недавно, ще теплий. Здається, це сепсис. Чого? Заразження крові.
SPEAKER_03 | 1:24:46.730 --> 1:24:50.375 |  Значить, мажор таки його дістало, сука.
SPEAKER_19 | 1:25:15.164 --> 1:25:16.497 |  Його срочно без інчасті.
SPEAKER_11 | 1:25:17.155 --> 1:25:18.590 |  Знаю, знаю.
SPEAKER_19 | 1:25:31.111 --> 1:26:22.411 |  Мені сказали Євгусону. Серпень братику Господи, Боже наш милосердний, молимо Тебе, пом'яни у царстві Твоєму воїнів у боях убитих, і прийми їх у свої небесні світлиці, як зранених мучеників. Прийми їх милостю Твоєю, бо віддали життя в розквіті лід. За незалежність землі української, за свої сім'ї, за своїх побратимів. Бо немає більшого щастя братику, ніж віддати життя за своїх рідних, за своїх друзів. Нині і повсякчас, і навіки вічні. Амінь.
SPEAKER_20 | 1:26:31.152 --> 1:26:52.634 |  Перед тим, як взяти у вас свою групу, я хочу, хлопці, почути вашу мотивацію. Чого ви сюди прийшли? Не лишилися з жінками, з мамками на своїх роботах? Користь можна скрізь приносить. Чому ви думаєте, що саме тут вам треба бути? Просто не можу сидіти вдома, читати всі ці новини.
SPEAKER_14 | 1:26:54.642 --> 1:26:57.967 |  Плюс. А я з Криму, Татарин. Я повинен...
SPEAKER_05 | 1:26:57.967 --> 1:27:6.978 |  А я тут трубу забув. Урвисько, мажор! Мажор!
SPEAKER_18 | 1:27:6.978 --> 1:27:13.36 |  Львов, я так і знав, що ти повернешся з хлопцями, а ти, Бажор, отакий.
SPEAKER_05 | 1:27:13.36 --> 1:27:16.310 |  Парень, у мене Лука народився, поки ти їздив. Клас!
SPEAKER_25 | 1:27:18.554 --> 1:27:18.858 |  Дякую!
SPEAKER_18 | 1:27:21.271 --> 1:27:25.51 |  Ну що, а тепер екскурсія? Йдем!
SPEAKER_09 | 1:27:25.945 --> 1:30:22.87 |  Пригадай, кой садок коло хати, де пликає з воювлі малий. Де читав перед сном тобі тато, а ти сидів коло вогнища з ним. І поглянь, як навколо світає, і як сніг неймовірно блищить. Не спіши, дай вона зачекає ще мить. Субтитрувальниця Оля Шор Звучить музика На простому конверті, те, що так у житті не сказав. І за крок до відважної смерті, будь таким, яким Бог тебе знав. І поглянь, як навколо світає, І як сніг в ней, мовірно, блищить. Не спіши, дай вона зачекає. Ще мить, не спіши, вже весна наступає.
