SPEAKER_09 | 0:0:57.963 --> 0:1:4.763 |  Субтитрувальниця Оля Шор
SPEAKER_12 | 0:50:55.756 --> 0:51:5.459 |  Не розумієш, так, блядь, це все, що тебе наганяють, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не розумієш, не
SPEAKER_04 | 0:50:56.60 --> 0:50:58.962 |  Ти не розумієш, так, блядь? НЕТ, Я НЕ ПОНІМАЮ, БЛЯДЬ!
SPEAKER_03 | 0:50:58.962 --> 0:51:10.15 |  Поймай пальці повідьоги, а ти скажеш, де миш раму, сука! А так тебе одного в'єбуть і буде твоя совість чиста! А за чим мені та чиста совість, якщо мене в'єбуть?
SPEAKER_22 | 0:51:10.859 --> 0:51:19.381 |  — Я хочу жити. — Жити ти хочеш? Малий теж жити хотів. Підар. Підар?
SPEAKER_03 | 0:51:20.731 --> 0:51:23.26 |  Та, я піда. Та я підара!
SPEAKER_04 | 0:51:23.26 --> 0:51:23.330 |  Дякуємо.
SPEAKER_03 | 0:51:23.330 --> 0:51:24.22 |  Ну зараз, тихо!
SPEAKER_04 | 0:51:23.482 --> 0:51:23.735 |  Дякую за перегляд!
SPEAKER_06 | 0:51:33.657 --> 0:51:39.597 |  Давай поїхай, а чого встали? З'їхайте рельси! Давай, швидше!
SPEAKER_03 | 0:51:46.735 --> 0:52:2.902 |  Вики, ми тут самі розберемося, а ти... А що це? Е! Пацани, а що це в нас за підкріплення? В зеркало глянь.
SPEAKER_23 | 0:52:3.205 --> 0:52:7.762 |  Аааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааа
SPEAKER_12 | 0:52:8.622 --> 0:52:13.465 |  Що? Тимка нас порішає! Що? Яким нас порішає? Яким порішає? Яким порішає?
SPEAKER_23 | 0:52:12.132 --> 0:52:12.875 |  Дякую!
SPEAKER_12 | 0:52:15.372 --> 0:52:18.140 |  Газуй, газуй, будь ласка, рівно, рівно.
SPEAKER_03 | 0:52:18.190 --> 0:52:18.578 |  Субтитрувальниця Оля Шор
SPEAKER_12 | 0:52:18.578 --> 0:52:18.967 |  Наказ!
SPEAKER_03 | 0:52:18.967 --> 0:52:19.878 |  Зуя, закрой рот!
SPEAKER_06 | 0:52:46.0 --> 0:52:49.645 |  Давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-давай-д
SPEAKER_09 | 0:52:54.303 --> 0:53:29.335 |  Бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, бля, Субтитрувальниця Оля Шор
SPEAKER_06 | 0:54:1.972 --> 0:54:10.4 |  Костян, народ, я лапою тебе, братан! Красавчик! Костя, Костя, Костя, Костян, ей! Костян...
SPEAKER_25 | 0:59:6.532 --> 0:59:7.88 |  Це тобі.
SPEAKER_27 | 0:59:7.763 --> 0:59:9.839 |  Мені? А-а, сп'яще, пап.
SPEAKER_10 | 0:59:18.800 --> 0:59:23.35 |  А це їй Вітка.
SPEAKER_25 | 0:59:23.660 --> 0:59:35.860 |  Передай їй. Скажи, що я повернусь, як все володиться. Я повернусь. Зрозуміла? Скажи їй, що я повернусь.
SPEAKER_02 | 0:59:36.687 --> 0:59:37.312 |  Усі.
SPEAKER_27 | 1:0:4.8 --> 1:0:5.105 |  Там палецька.
SPEAKER_11 | 1:0:16.23 --> 1:0:20.731 |  Ой, циганська божа! Боже, яблука краде! Ану, слізайте!
SPEAKER_17 | 1:0:21.912 --> 1:0:22.267 |  Субтитрувальниця Оля Шор
SPEAKER_08 | 1:0:26.587 --> 1:0:28.392 |  Дякую за перегляд!
SPEAKER_09 | 1:0:29.894 --> 1:0:30.569 |  Дякую!
SPEAKER_08 | 1:0:30.569 --> 1:0:30.822 |  Субтитрувальниця Оля Шор
SPEAKER_09 | 1:0:30.822 --> 1:0:35.783 |  Ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух, ух,
SPEAKER_08 | 1:0:30.923 --> 1:0:31.261 |  Дякую!
SPEAKER_07 | 1:0:32.105 --> 1:0:33.33 |  У-у-у!
SPEAKER_27 | 1:0:54.143 --> 1:1:20.215 |  Попрошіть. От так. Де колечко? Баба!
SPEAKER_11 | 1:1:22.662 --> 1:1:31.32 |  Ой, бандюки, ох, я наволочі. Сідай, Юхим, сідай. А шо я тобі тоді казав? Сідай, не туди.
SPEAKER_03 | 1:1:31.32 --> 1:1:39.368 |  Які ти все-таки ганська рожа, ага, бувають вороги з малолітства, бувать їх наточ.
SPEAKER_11 | 1:1:39.487 --> 1:2:29.200 |  Ну, вбивати, може, не треба? О, з вігрою, яке сталося. Нехай зимляємо пухом. Ну, а як там младенька артистка? О, зараз покличу, найде снідати. Боже! Та що це за день такий? Та це ж мені на смерть! Ой, Господи, Боже! Ах, вража ти, дитина, стій, стій, стій, кажу, стій, вража дитина, стояти, стояти, Вінка, стій, Мадик, стій, стояти, вражий дитина.
SPEAKER_09 | 1:2:28.255 --> 1:2:28.728 |  Рація!
SPEAKER_11 | 1:2:29.420 --> 1:2:30.719 |  Появимо!
SPEAKER_09 | 1:2:31.73 --> 1:2:37.553 |  Ох ти жліна!
SPEAKER_03 | 1:2:39.646 --> 1:2:53.973 |  А ти, що тут? Ану, йди сюди! Йди, зібавчика рожа! Я тобі що? Одой мене! Одой! Одой мене!
SPEAKER_09 | 1:2:53.973 --> 1:2:55.812 |  Доброго дня!
SPEAKER_06 | 1:3:10.730 --> 1:3:14.54 |  Ні, я вас нічого не розумію.
SPEAKER_27 | 1:4:27.427 --> 1:4:45.871 |  Баба, ми горемо! Баба, ми горемо! Вітка, йди співай! Баба! Ми горемо! Горемо! Що горемо? Баба, ставай! Ставай! Де горемо, вража, ти дитина?
SPEAKER_10 | 1:4:43.863 --> 1:4:45.803 |  Де горемо, вражати?
SPEAKER_27 | 1:4:46.276 --> 1:4:48.622 |  Вон! Вон!
SPEAKER_09 | 1:4:59.692 --> 1:5:1.582 |  Субтитрувальниця Оля Шор
SPEAKER_06 | 1:5:3.522 --> 1:5:7.977 |  Віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра, віра,
SPEAKER_02 | 1:6:7.698 --> 1:6:36.402 |  І лавочку застеліть, бо вона вовка, сядете, хай буде зручніше. Історина, наливай, Тамарі там налий. Так, відкривай, лугаску відкривай, і судочки, і котлетки ж відкрійте. Так, що Бог послав, то будемо опоминати. А огірки? А огірки давай, ну я покручу, кручу щось, щось не можу, на нову.
SPEAKER_09 | 1:6:31.627 --> 1:6:31.964 |  Дякую.
SPEAKER_00 | 1:6:31.964 --> 1:6:32.285 |  Дякую.
SPEAKER_02 | 1:6:36.622 --> 1:6:41.549 |  Добре.
SPEAKER_26 | 1:6:39.625 --> 1:6:40.486 |  Добре.
SPEAKER_02 | 1:6:41.566 --> 1:6:46.493 |  Ось я сіна і скаржу. Толя, давай.
SPEAKER_26 | 1:6:41.633 --> 1:6:45.312 |  Ось так мусіно і скаржать. Соля, давай.
SPEAKER_13 | 1:6:45.987 --> 1:6:46.325 |  Дякую.
SPEAKER_02 | 1:6:47.388 --> 1:6:48.940 |  Скажи слово.
SPEAKER_13 | 1:6:47.742 --> 1:6:48.856 |  Кажи злово.
SPEAKER_02 | 1:6:50.37 --> 1:6:52.197 |  Та поміняємо ми коло, кажи.
SPEAKER_13 | 1:6:50.71 --> 1:6:50.577 |  Дякуємо.
SPEAKER_02 | 1:6:52.872 --> 1:6:56.28 |  Життя.
SPEAKER_18 | 1:6:55.370 --> 1:6:56.129 |  Жидка.
SPEAKER_02 | 1:6:56.585 --> 1:6:58.998 |  Як починається...
SPEAKER_18 | 1:6:57.175 --> 1:7:1.377 |  Як починається – невідомо.
SPEAKER_02 | 1:7:0.635 --> 1:7:3.183 |  Бери, дивися, як Наташа гарно їсть.
SPEAKER_18 | 1:7:2.879 --> 1:7:6.743 |  Так і закінчується. Неізвісно, коли і на що.
SPEAKER_02 | 1:7:5.90 --> 1:7:5.714 |  Неізвісно.
SPEAKER_18 | 1:7:8.448 --> 1:7:13.426 |  Звідки ми прийшли, куди уходимо, ніхто не знає.
SPEAKER_10 | 1:7:14.253 --> 1:7:15.12 |  Ой!
SPEAKER_18 | 1:7:15.12 --> 1:7:16.852 |  Одна церква, кажу, одна.
SPEAKER_10 | 1:7:15.265 --> 1:7:15.569 |  Дякую.
SPEAKER_18 | 1:7:17.307 --> 1:7:18.978 |  Друга інша.
SPEAKER_10 | 1:7:18.826 --> 1:7:19.957 |  А чи це то саме?
SPEAKER_18 | 1:7:19.855 --> 1:7:25.441 |  Нам 70 років казали, що Бога нема, тепер кажуть.
SPEAKER_10 | 1:7:20.362 --> 1:7:25.222 |  70 років казали, що Бога нема, тепер кажуть,
SPEAKER_18 | 1:7:26.183 --> 1:7:27.196 |  О, мальчика!
SPEAKER_00 | 1:7:26.217 --> 1:7:28.73 |  Він є.
SPEAKER_18 | 1:7:28.73 --> 1:7:30.82 |  І, я думаю, ще такі є.
SPEAKER_00 | 1:7:28.90 --> 1:7:29.373 |  Я думаю, що таке.
SPEAKER_02 | 1:7:30.672 --> 1:7:31.465 |  Дякую.
SPEAKER_18 | 1:7:31.465 --> 1:7:33.52 |  І він нас там...
SPEAKER_02 | 1:7:33.52 --> 1:7:34.182 |  Ухажуй, це й буде.
SPEAKER_18 | 1:7:34.182 --> 1:7:37.456 |  Після смерті обов'язково зустрінете.
SPEAKER_09 | 1:7:38.384 --> 1:7:38.755 |  Новини на Суспільному. Харків.
SPEAKER_18 | 1:7:38.755 --> 1:7:41.793 |  Спитає, чи добре нам жилося.
SPEAKER_14 | 1:7:39.717 --> 1:7:44.138 |  — Чи добре нам жилося? — Я не знаю, що це таке.
SPEAKER_18 | 1:7:43.58 --> 1:7:58.448 |  Я не знаю, що ти йому, Коля, відповів, але по землі ти вже знаходився. Тепер ти, Коля, з Богом, а ми ще ні. Нам тільки предстоїть. Невідомо коли і де з ним зустріться.
SPEAKER_26 | 1:7:58.448 --> 1:8:0.136 |  Молисто!
SPEAKER_18 | 1:7:59.495 --> 1:8:0.794 |  Молись там за нас.
SPEAKER_26 | 1:8:0.153 --> 1:8:1.874 |  А ми будемо...
SPEAKER_18 | 1:8:1.47 --> 1:8:6.667 |  — А ми будемо молитися за тебе тут. — Катя, друга, лізь.
SPEAKER_26 | 1:8:2.363 --> 1:8:2.735 |  Новини на Суспільному. Харків.
SPEAKER_02 | 1:8:5.317 --> 1:8:6.295 |  Гумлятами пух.
SPEAKER_18 | 1:8:6.869 --> 1:8:9.518 |  Не чокаясь.
SPEAKER_02 | 1:8:9.552 --> 1:8:13.214 |  Вон нічого комсомольського. Давай тебе п'ємо, давай тебе.
SPEAKER_18 | 1:8:9.772 --> 1:8:10.261 |  Дякую за перегляд!
SPEAKER_02 | 1:8:14.648 --> 1:8:26.5 |  Рома, що сам не накладаєш? Нічого не накладаєш? Рома, що сталося? Я піду, я піду.
SPEAKER_18 | 1:8:17.78 --> 1:8:17.365 |  Дякую.
SPEAKER_09 | 1:8:18.783 --> 1:8:19.846 |  І чого, вона вкладається?
SPEAKER_26 | 1:8:23.373 --> 1:8:23.963 |  Дякую за перегляд!
SPEAKER_00 | 1:8:24.82 --> 1:8:24.757 |  Віка, ти будь ласка.
SPEAKER_09 | 1:8:24.757 --> 1:8:25.955 |  Лариса!
SPEAKER_02 | 1:8:26.714 --> 1:8:29.347 |  Наїдіть, побудьте з нами!
SPEAKER_09 | 1:8:27.794 --> 1:8:31.51 |  Ні, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не, не
SPEAKER_24 | 1:8:35.388 --> 1:8:37.497 |  Що таке, Літочка, сумочка, що залишилось?
SPEAKER_27 | 1:8:39.185 --> 1:8:45.91 |  Ти хочеш мені щось сказати? Що? Мені твій Рома не подобається.
SPEAKER_24 | 1:8:46.897 --> 1:8:47.690 |  Що ж я зруйнувала?
SPEAKER_27 | 1:8:52.685 --> 1:8:57.22 |  Срам дав мені колечко, а я його загубила.
SPEAKER_14 | 1:8:57.190 --> 1:8:58.456 |  Вітко, не вигадуй, пішли.
SPEAKER_27 | 1:8:59.283 --> 1:9:2.945 |  Ні, він правда, давні колечко, правда, правда!
SPEAKER_15 | 1:9:2.708 --> 1:9:4.295 |  Я тобі кажу, не вигадуй, пішли!
SPEAKER_27 | 1:9:4.362 --> 1:9:6.50 |  Неправда!
SPEAKER_15 | 1:9:5.746 --> 1:9:7.248 |  Не вигадуй, до баби йди!
SPEAKER_27 | 1:9:8.564 --> 1:9:10.201 |  Ммм, така гаря!
SPEAKER_25 | 1:9:23.279 --> 1:9:24.258 |  Що у вас трапилось?
SPEAKER_24 | 1:9:25.827 --> 1:9:26.654 |  Завтра уїдемо.
SPEAKER_25 | 1:9:28.797 --> 1:9:31.666 |  Так куди їхати? Я ж морозята купив вже.
SPEAKER_24 | 1:9:33.16 --> 1:9:34.231 |  Давай завтра поїдемо на море.
SPEAKER_25 | 1:9:37.83 --> 1:9:38.95 |  А там журку.
SPEAKER_24 | 1:9:42.263 --> 1:9:51.106 |  Будемо спати на пляжах. Їсти інжир. Будеш брати мене, коли захочеш.
SPEAKER_25 | 1:9:55.21 --> 1:9:58.75 |  Ти виходь за мене, ви заживемо, я плюду.
SPEAKER_27 | 1:10:8.318 --> 1:10:15.338 |  Баб, бабуся, чому маленька дитина померла?
SPEAKER_00 | 1:10:16.132 --> 1:10:19.793 |  Случилось так, померла, Бозя забрав.
SPEAKER_27 | 1:10:21.481 --> 1:10:22.831 |  Субтитрувальниця Оля Шор
SPEAKER_09 | 1:10:22.831 --> 1:10:25.632 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:10:26.813 --> 1:10:30.37 |  Попри цю блажор, ксюхи мене
SPEAKER_09 | 1:10:29.227 --> 1:10:29.868 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:10:31.133 --> 1:10:40.803 |  Не кликав, не убивав і не трогав, щоб я завжди ніколи не вмирала.
SPEAKER_09 | 1:10:37.563 --> 1:10:37.968 |  Дякую за перегляд!
SPEAKER_27 | 1:10:41.208 --> 1:11:32.305 |  Щоб не було мені сумно, больно, щоб я ніколи не плакала і щоб ніхто не плакав, щоб всі були веселі і радісні. А я буду тихенько жити в куточку і радічно думати. Я буду багато-багато сміятися і робити щось хороше, щоб мені подобалося. Передай йому собачку, кошечку, малюнку, сестричку, щоб конфети було їсти, щоб баби не слухати, щоб баби не ругалися, щоб всі не ругалися, щоб всі були щасливі і раді.
SPEAKER_08 | 1:11:57.652 --> 1:12:2.39 |  Та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та
SPEAKER_02 | 1:12:2.39 --> 1:12:2.697 |  Дякую!
SPEAKER_08 | 1:12:2.697 --> 1:12:2.967 |  Дякую!
SPEAKER_02 | 1:12:2.967 --> 1:12:7.928 |  Дітки, невеста! Уже ж наші дітки приїхали.
SPEAKER_28 | 1:12:15.522 --> 1:12:17.193 |  Удачі, подачі!
SPEAKER_10 | 1:12:17.665 --> 1:12:29.242 |  Які вони красиві! Ой, дорогі діточки! Дай вам, Боже, щастя і здоров'я!
SPEAKER_09 | 1:12:26.305 --> 1:12:27.537 |  Дай вам Боже щастя!
SPEAKER_10 | 1:12:31.553 --> 1:12:40.25 |  Щоб ви були між високими хлібами, між красивими квітками.
SPEAKER_02 | 1:12:40.25 --> 1:12:41.257 |  Дітям буде багато.
SPEAKER_10 | 1:12:41.257 --> 1:12:46.724 |  Щастя, здоров'я, любов і маленьких діточок, і великого-великого кохання.
SPEAKER_28 | 1:12:46.49 --> 1:12:46.876 |  Субтитрувальниця Оля Шор
SPEAKER_10 | 1:12:47.180 --> 1:12:49.492 |  Та й Бог помагає!
SPEAKER_09 | 1:12:53.963 --> 1:12:59.617 |  Дякую.
SPEAKER_20 | 1:12:59.77 --> 1:13:1.574 |  І все, донечко. Пітаємо.
SPEAKER_09 | 1:13:1.17 --> 1:13:9.978 |  Дякую.
SPEAKER_21 | 1:13:9.978 --> 1:13:12.357 |  Пішли, зараз ми тобі презентуємо наш програма.
SPEAKER_09 | 1:13:13.792 --> 1:13:17.690 |  Вітаю!
SPEAKER_20 | 1:13:19.276 --> 1:13:31.139 |  Білий кінь, як білий місяць. Чистий, прекрасний. Хай віднесе їх далеко-далеко, від почалиї білий. Їх родина хай завжди оминає всякі невзгоди.
SPEAKER_09 | 1:13:31.139 --> 1:13:32.185 |  Дякую!
SPEAKER_20 | 1:13:32.185 --> 1:13:32.742 |  Дякую за перегляд!
SPEAKER_09 | 1:13:33.637 --> 1:13:38.969 |  Все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все, все,вввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввввв
SPEAKER_02 | 1:13:33.670 --> 1:13:46.782 |  Тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо, тихо,
SPEAKER_09 | 1:13:46.782 --> 1:14:1.750 |  Дякую за перегляд!
SPEAKER_27 | 1:14:5.986 --> 1:14:33.948 |  Ти шо? Ти шо, Вітка? Пішли. Шо таке? Шо сталося? До мене приходив Шрам. І шо? І він сказав, що передати Ларисі його колечко, а я його загубила. Ну то, сонечко, це нічого страшного, в житті так і трапляється. Пішли. Ні, він правда дав мені колечко.
SPEAKER_15 | 1:14:34.218 --> 1:14:36.226 |  І не винувати, все добре, все добре.
SPEAKER_27 | 1:14:35.450 --> 1:14:38.977 |  Ні, це я винувата. Не винувата, не винувата.
SPEAKER_05 | 1:14:38.977 --> 1:14:45.457 |  Пішли, пішли. Я тобі так скажу, Шам, Шам вернеться, він теж мені більше нравиться, ніж цей.
SPEAKER_27 | 1:14:40.630 --> 1:14:41.153 |  Субтитрувальниця Оля Шор
SPEAKER_26 | 1:14:45.457 --> 1:14:45.862 |  Дякую!
SPEAKER_05 | 1:14:45.862 --> 1:14:47.26 |  Тихо, тихо!
SPEAKER_02 | 1:14:45.997 --> 1:14:49.557 |  Тихо, тихо! Катя, що ти там? Наливайте, наливайте.
SPEAKER_26 | 1:14:47.363 --> 1:14:53.17 |  Катя, що ти там? Давайте, наливай. Кажи їм же.
SPEAKER_02 | 1:14:49.642 --> 1:14:50.452 |  Кажись!
SPEAKER_18 | 1:14:50.975 --> 1:15:4.913 |  Жизнь дуже обнаділиве путішествіє. Всіда здається, що там за поворотом нарешті воно почнеться.
SPEAKER_02 | 1:15:3.226 --> 1:15:7.141 |  – Та ти що? – Воно почнеться. – Що почнеться? – Однак!
SPEAKER_18 | 1:15:6.517 --> 1:15:7.175 |  Однак,
SPEAKER_02 | 1:15:7.462 --> 1:15:8.660 |  Що таке воно?
SPEAKER_18 | 1:15:8.795 --> 1:15:10.347 |  Стоїться незусіма.
SPEAKER_02 | 1:15:9.284 --> 1:15:9.706 |  Дякую за перегляд!
SPEAKER_18 | 1:15:11.292 --> 1:15:13.402 |  Я хочу побажати вам, дітки.
SPEAKER_02 | 1:15:13.402 --> 1:15:13.942 |  Ну...
SPEAKER_18 | 1:15:13.908 --> 1:15:16.490 |  Терпіння! Терпіння!
SPEAKER_15 | 1:15:15.89 --> 1:15:17.485 |  Терпіння!
SPEAKER_18 | 1:15:17.485 --> 1:15:19.460 |  Іще раз!
SPEAKER_15 | 1:15:17.502 --> 1:15:22.514 |  Ще раз! Гой! Гой!
SPEAKER_03 | 1:15:23.273 --> 1:15:24.775 |  Дякую!
SPEAKER_09 | 1:15:44.705 --> 1:16:56.558 |  Три-чотири-два-три-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири-чотири- Звучить музика. Дякую за перегляд!
SPEAKER_27 | 1:16:59.984 --> 1:17:17.855 |  Кунячка, сядь. Сядь, будь ласка, сядь.
